"Date","Price","Open","High","Low","Vol.","Change %"
"08/29/1988","0.36","0.36","0.37","0.36","57.23M","0.00%"
"08/26/1988","0.36","0.36","0.36","0.36","40.15M","0.00%"
"08/25/1988","0.36","0.36","0.36","0.35","128.21M","0.00%"
"08/24/1988","0.36","0.35","0.36","0.35","125.47M","2.86%"
"08/23/1988","0.35","0.35","0.36","0.35","163.58M","0.00%"
"08/22/1988","0.35","0.36","0.36","0.35","170.20M","-2.78%"
"08/19/1988","0.36","0.38","0.38","0.36","227.84M","-5.26%"
"08/18/1988","0.38","0.37","0.38","0.37","74.07M","2.70%"
"08/17/1988","0.37","0.38","0.38","0.37","119.07M","-2.63%"
"08/16/1988","0.38","0.37","0.39","0.36","122.75M","2.70%"
"08/15/1988","0.37","0.37","0.38","0.36","166.68M","-2.63%"
"08/12/1988","0.38","0.38","0.38","0.38","77.48M","-2.56%"
"08/11/1988","0.39","0.38","0.39","0.37","105.99M","5.41%"
"08/10/1988","0.37","0.39","0.39","0.37","147.81M","-5.13%"
"08/09/1988","0.39","0.40","0.40","0.38","170.03M","0.00%"
"08/08/1988","0.39","0.40","0.40","0.39","29.94M","-2.50%"
"08/05/1988","0.40","0.40","0.40","0.40","52.66M","0.00%"
"08/04/1988","0.40","0.40","0.40","0.40","68.91M","0.00%"
"08/03/1988","0.40","0.40","0.40","0.39","110.85M","0.00%"
"08/02/1988","0.40","0.40","0.41","0.40","121.30M","0.00%"
"08/01/1988","0.40","0.40","0.41","0.40","85.94M","0.00%"
"07/29/1988","0.40","0.39","0.40","0.38","158.95M","5.26%"
"07/28/1988","0.38","0.38","0.38","0.38","92.68M","0.00%"
"07/27/1988","0.38","0.38","0.39","0.38","116.52M","0.00%"
"07/26/1988","0.38","0.38","0.39","0.38","101.53M","0.00%"
"07/25/1988","0.38","0.38","0.39","0.38","105.90M","0.00%"
"07/22/1988","0.38","0.38","0.39","0.38","103.85M","0.00%"
"07/21/1988","0.38","0.39","0.39","0.38","149.03M","-5.00%"
"07/20/1988","0.40","0.40","0.40","0.39","120.09M","0.00%"
"07/19/1988","0.40","0.40","0.41","0.39","122.30M","-2.44%"
"07/18/1988","0.41","0.41","0.41","0.40","113.50M","2.50%"
"07/15/1988","0.40","0.40","0.41","0.40","83.03M","0.00%"
"07/14/1988","0.40","0.40","0.40","0.40","62.81M","0.00%"
"07/13/1988","0.40","0.40","0.40","0.40","115.17M","0.00%"
"07/12/1988","0.40","0.40","0.40","0.40","100.90M","0.00%"
"07/11/1988","0.40","0.41","0.41","0.40","73.63M","0.00%"
"07/08/1988","0.40","0.41","0.41","0.40","105.39M","-2.44%"
"07/07/1988","0.41","0.42","0.42","0.40","105.60M","-2.38%"
"07/06/1988","0.42","0.42","0.42","0.41","156.55M","0.00%"
"07/05/1988","0.42","0.42","0.42","0.41","104.45M","0.00%"
"07/01/1988","0.42","0.42","0.42","0.41","94.54M","2.44%"
"06/30/1988","0.41","0.41","0.42","0.41","114.16M","0.00%"
"06/29/1988","0.41","0.41","0.42","0.41","143.45M","0.00%"
"06/28/1988","0.41","0.40","0.41","0.40","162.57M","2.50%"
"06/27/1988","0.40","0.40","0.41","0.40","83.63M","0.00%"
"06/24/1988","0.40","0.40","0.41","0.40","74.72M","0.00%"
"06/23/1988","0.40","0.41","0.41","0.40","71.39M","-2.44%"
"06/22/1988","0.41","0.41","0.41","0.40","195.56M","2.50%"
"06/21/1988","0.40","0.39","0.40","0.39","123.59M","2.56%"
"06/20/1988","0.39","0.40","0.40","0.39","78.60M","-2.50%"
"06/17/1988","0.40","0.40","0.40","0.40","95.39M","0.00%"
"06/16/1988","0.40","0.40","0.40","0.40","107.37M","-2.44%"
"06/15/1988","0.41","0.40","0.41","0.40","123.16M","2.50%"
"06/14/1988","0.40","0.40","0.41","0.40","292.42M","0.00%"
"06/13/1988","0.40","0.40","0.40","0.40","149.61M","0.00%"
"06/10/1988","0.40","0.39","0.40","0.38","177.82M","2.56%"
"06/09/1988","0.39","0.40","0.40","0.39","270.70M","-2.50%"
"06/08/1988","0.40","0.40","0.41","0.39","259.80M","2.56%"
"06/07/1988","0.39","0.39","0.40","0.39","312.21M","0.00%"
"06/06/1988","0.39","0.38","0.39","0.38","165.07M","2.63%"
"06/03/1988","0.38","0.37","0.39","0.37","176.67M","2.70%"
"06/02/1988","0.37","0.37","0.38","0.37","133.45M","-2.63%"
"06/01/1988","0.38","0.37","0.38","0.37","229.91M","2.70%"
"05/31/1988","0.37","0.36","0.37","0.35","123.21M","5.71%"
"05/27/1988","0.35","0.35","0.36","0.35","83.96M","0.00%"
"05/26/1988","0.35","0.34","0.35","0.34","85.78M","2.94%"
"05/25/1988","0.34","0.35","0.35","0.34","136.47M","-2.86%"
"05/24/1988","0.35","0.34","0.35","0.34","142.76M","2.94%"
"05/23/1988","0.34","0.34","0.35","0.33","183.86M","-2.86%"
"05/20/1988","0.35","0.35","0.35","0.35","81.74M","0.00%"
"05/19/1988","0.35","0.35","0.35","0.34","250.09M","0.00%"
"05/18/1988","0.35","0.36","0.36","0.35","175.15M","-2.78%"
"05/17/1988","0.36","0.37","0.37","0.36","194.23M","-2.70%"
"05/16/1988","0.37","0.36","0.37","0.36","74.76M","2.78%"
"05/13/1988","0.36","0.36","0.36","0.36","71.40M","2.86%"
"05/12/1988","0.35","0.35","0.36","0.35","82.98M","0.00%"
"05/11/1988","0.35","0.36","0.36","0.35","175.45M","-2.78%"
"05/10/1988","0.36","0.36","0.37","0.36","95.91M","0.00%"
"05/09/1988","0.36","0.37","0.37","0.36","76.37M","-2.70%"
"05/06/1988","0.37","0.37","0.37","0.37","107.65M","0.00%"
"05/05/1988","0.37","0.37","0.38","0.37","70.46M","0.00%"
"05/04/1988","0.37","0.37","0.39","0.37","224.09M","0.00%"
"05/03/1988","0.37","0.37","0.38","0.36","124.52M","0.00%"
"05/02/1988","0.37","0.36","0.37","0.36","82.20M","0.00%"
"04/29/1988","0.37","0.37","0.37","0.36","89.99M","0.00%"
"04/28/1988","0.37","0.37","0.37","0.37","99.16M","0.00%"
"04/27/1988","0.37","0.37","0.37","0.37","127.06M","0.00%"
"04/26/1988","0.37","0.37","0.37","0.36","176.21M","2.78%"
"04/25/1988","0.36","0.36","0.37","0.36","150.76M","0.00%"
"04/22/1988","0.36","0.35","0.36","0.35","107.64M","2.86%"
"04/21/1988","0.35","0.35","0.36","0.35","66.54M","0.00%"
"04/20/1988","0.35","0.36","0.36","0.35","216.01M","-2.78%"
"04/19/1988","0.36","0.36","0.37","0.36","212.33M","0.00%"
"04/18/1988","0.36","0.35","0.36","0.35","171.89M","2.86%"
"04/15/1988","0.35","0.35","0.36","0.34","233.05M","0.00%"
"04/14/1988","0.35","0.36","0.37","0.35","188.38M","-5.41%"
"04/13/1988","0.37","0.37","0.37","0.37","144.31M","0.00%"
"04/12/1988","0.37","0.37","0.38","0.37","174.31M","0.00%"
"04/11/1988","0.37","0.37","0.37","0.37","149.92M","0.00%"
"04/08/1988","0.37","0.36","0.37","0.35","203.08M","2.78%"
"04/07/1988","0.36","0.37","0.38","0.36","163.52M","-2.70%"
"04/06/1988","0.37","0.35","0.37","0.35","191.23M","5.71%"
"04/05/1988","0.35","0.35","0.35","0.34","148.13M","0.00%"
"04/04/1988","0.35","0.35","0.36","0.34","181.60M","-2.78%"
"03/31/1988","0.36","0.35","0.36","0.35","218.29M","2.86%"
"03/30/1988","0.35","0.36","0.37","0.35","372.19M","-5.41%"
"03/29/1988","0.37","0.37","0.37","0.36","214.04M","0.00%"
"03/28/1988","0.37","0.36","0.37","0.35","173.56M","2.78%"
"03/25/1988","0.36","0.36","0.37","0.36","131.56M","0.00%"
"03/24/1988","0.36","0.37","0.38","0.36","320.57M","-5.26%"
"03/23/1988","0.38","0.39","0.39","0.37","209.81M","-2.56%"
"03/22/1988","0.39","0.39","0.40","0.39","119.18M","0.00%"
"03/21/1988","0.39","0.40","0.40","0.38","227.86M","-2.50%"
"03/18/1988","0.40","0.40","0.41","0.40","273.00M","0.00%"
"03/17/1988","0.40","0.41","0.42","0.40","261.81M","-2.44%"
"03/16/1988","0.41","0.40","0.41","0.40","119.11M","2.50%"
"03/15/1988","0.40","0.41","0.41","0.40","181.99M","-2.44%"
"03/14/1988","0.41","0.41","0.42","0.41","98.12M","0.00%"
"03/11/1988","0.41","0.41","0.41","0.40","158.01M","2.50%"
"03/10/1988","0.40","0.42","0.42","0.40","176.97M","-4.76%"
"03/09/1988","0.42","0.41","0.42","0.41","134.56M","2.44%"
"03/08/1988","0.41","0.42","0.42","0.41","145.02M","-2.38%"
"03/07/1988","0.42","0.42","0.43","0.42","207.70M","0.00%"
"03/04/1988","0.42","0.41","0.42","0.41","210.07M","0.00%"
"03/03/1988","0.42","0.40","0.42","0.40","474.17M","5.00%"
"03/02/1988","0.40","0.39","0.40","0.39","293.01M","2.56%"
"03/01/1988","0.39","0.39","0.39","0.38","171.39M","2.63%"
"02/29/1988","0.38","0.38","0.39","0.37","112.94M","2.70%"
"02/26/1988","0.37","0.37","0.38","0.37","82.34M","0.00%"
"02/25/1988","0.37","0.37","0.38","0.37","180.15M","-2.63%"
"02/24/1988","0.38","0.38","0.38","0.37","145.78M","0.00%"
"02/23/1988","0.38","0.39","0.39","0.38","221.31M","-2.56%"
"02/22/1988","0.39","0.37","0.39","0.37","201.19M","5.41%"
"02/19/1988","0.37","0.37","0.37","0.37","90.76M","0.00%"
"02/18/1988","0.37","0.37","0.38","0.37","144.30M","0.00%"
"02/17/1988","0.37","0.37","0.38","0.37","257.10M","0.00%"
"02/16/1988","0.37","0.37","0.37","0.36","154.91M","0.00%"
"02/12/1988","0.37","0.36","0.37","0.36","138.10M","2.78%"
"02/11/1988","0.36","0.37","0.37","0.36","148.28M","-2.70%"
"02/10/1988","0.37","0.35","0.37","0.35","228.84M","5.71%"
"02/09/1988","0.35","0.35","0.36","0.35","117.07M","0.00%"
"02/08/1988","0.35","0.34","0.35","0.34","204.73M","2.94%"
"02/05/1988","0.34","0.36","0.36","0.34","132.51M","-2.86%"
"02/04/1988","0.35","0.35","0.36","0.35","199.64M","0.00%"
"02/03/1988","0.35","0.37","0.37","0.35","227.34M","-5.41%"
"02/02/1988","0.37","0.37","0.37","0.36","192.60M","0.00%"
"02/01/1988","0.37","0.37","0.38","0.37","199.39M","0.00%"
"01/29/1988","0.37","0.37","0.37","0.36","266.85M","0.00%"
"01/28/1988","0.37","0.36","0.37","0.35","233.25M","5.71%"
"01/27/1988","0.35","0.36","0.36","0.35","259.11M","0.00%"
"01/26/1988","0.35","0.36","0.37","0.35","144.17M","-2.78%"
"01/25/1988","0.36","0.35","0.37","0.35","200.57M","2.86%"
"01/22/1988","0.35","0.36","0.36","0.34","445.96M","-2.78%"
"01/21/1988","0.36","0.36","0.36","0.35","494.37M","2.86%"
"01/20/1988","0.35","0.35","0.38","0.34","681.23M","-7.89%"
"01/19/1988","0.38","0.38","0.39","0.37","274.78M","0.00%"
"01/18/1988","0.38","0.38","0.38","0.37","126.08M","0.00%"
"01/15/1988","0.38","0.39","0.40","0.38","344.32M","0.00%"
"01/14/1988","0.38","0.38","0.38","0.37","132.55M","0.00%"
"01/13/1988","0.38","0.37","0.39","0.37","212.01M","2.70%"
"01/12/1988","0.37","0.38","0.39","0.35","401.49M","-2.63%"
"01/11/1988","0.38","0.38","0.38","0.35","404.98M","5.56%"
"01/08/1988","0.36","0.36","0.40","0.35","486.09M","-10.00%"
"01/07/1988","0.40","0.40","0.40","0.38","213.88M","2.56%"
"01/06/1988","0.39","0.40","0.40","0.39","269.65M","-2.50%"
"01/05/1988","0.40","0.40","0.41","0.40","310.05M","0.00%"
"01/04/1988","0.40","0.40","0.40","0.38","330.46M","8.11%"
"12/31/1987","0.37","0.38","0.38","0.37","117.95M","-5.13%"
"12/30/1987","0.39","0.39","0.39","0.38","156.31M","2.63%"
"12/29/1987","0.38","0.36","0.38","0.36","128.62M","5.56%"
"12/28/1987","0.36","0.36","0.38","0.35","231.52M","-5.26%"
"12/24/1987","0.38","0.37","0.38","0.37","69.94M","0.00%"
"12/23/1987","0.38","0.38","0.38","0.37","172.13M","2.70%"
"12/22/1987","0.37","0.37","0.37","0.36","128.97M","0.00%"
"12/21/1987","0.37","0.37","0.37","0.36","188.56M","2.78%"
"12/18/1987","0.36","0.37","0.37","0.35","303.02M","2.86%"
"12/17/1987","0.35","0.36","0.36","0.35","326.67M","0.00%"
"12/16/1987","0.35","0.35","0.35","0.33","331.03M","6.06%"
"12/15/1987","0.33","0.34","0.34","0.33","299.19M","0.00%"
"12/14/1987","0.33","0.33","0.33","0.31","342.26M","10.00%"
"12/11/1987","0.30","0.31","0.31","0.30","122.63M","-3.23%"
"12/10/1987","0.31","0.32","0.32","0.30","277.63M","0.00%"
"12/09/1987","0.31","0.31","0.32","0.30","188.48M","0.00%"
"12/08/1987","0.31","0.31","0.31","0.30","255.34M","6.90%"
"12/07/1987","0.29","0.30","0.30","0.28","204.09M","7.41%"
"12/04/1987","0.27","0.27","0.28","0.27","245.17M","0.00%"
"12/03/1987","0.27","0.28","0.30","0.27","319.48M","-6.90%"
"12/02/1987","0.29","0.30","0.30","0.29","142.67M","-3.33%"
"12/01/1987","0.30","0.30","0.30","0.29","182.20M","3.45%"
"11/30/1987","0.29","0.29","0.31","0.27","418.22M","-6.45%"
"11/27/1987","0.31","0.32","0.33","0.31","70.68M","-6.06%"
"11/25/1987","0.33","0.33","0.33","0.32","92.40M","0.00%"
"11/24/1987","0.33","0.33","0.34","0.32","197.86M","3.13%"
"11/23/1987","0.32","0.32","0.32","0.31","97.40M","0.00%"
"11/20/1987","0.32","0.32","0.32","0.30","251.99M","3.23%"
"11/19/1987","0.31","0.31","0.33","0.30","183.52M","-3.12%"
"11/18/1987","0.32","0.31","0.33","0.31","265.96M","3.23%"
"11/17/1987","0.31","0.31","0.33","0.31","269.63M","-6.06%"
"11/16/1987","0.33","0.34","0.34","0.33","185.45M","0.00%"
"11/13/1987","0.33","0.35","0.35","0.33","155.32M","-5.71%"
"11/12/1987","0.35","0.35","0.36","0.34","246.43M","6.06%"
"11/11/1987","0.33","0.33","0.34","0.33","186.70M","3.13%"
"11/10/1987","0.32","0.33","0.33","0.32","232.51M","-3.03%"
"11/09/1987","0.33","0.33","0.33","0.32","210.83M","-2.94%"
"11/06/1987","0.34","0.35","0.35","0.33","187.96M","0.00%"
"11/05/1987","0.34","0.34","0.35","0.32","256.20M","6.25%"
"11/04/1987","0.32","0.33","0.33","0.31","234.57M","0.00%"
"11/03/1987","0.32","0.31","0.34","0.31","314.57M","-8.57%"
"11/02/1987","0.35","0.35","0.35","0.33","189.21M","2.94%"
"10/30/1987","0.34","0.36","0.38","0.34","421.57M","-2.86%"
"10/29/1987","0.35","0.35","0.36","0.29","332.25M","16.67%"
"10/28/1987","0.30","0.30","0.30","0.26","418.99M","11.11%"
"10/27/1987","0.27","0.27","0.29","0.26","456.46M","8.00%"
"10/26/1987","0.25","0.26","0.31","0.25","313.60M","-21.87%"
"10/23/1987","0.32","0.32","0.33","0.31","198.35M","-3.03%"
"10/22/1987","0.33","0.33","0.36","0.32","386.73M","-8.33%"
"10/21/1987","0.36","0.36","0.37","0.34","534.26M","16.13%"
"10/20/1987","0.31","0.31","0.37","0.29","569.05M","-6.06%"
"10/19/1987","0.33","0.33","0.43","0.32","476.26M","-23.26%"
"10/16/1987","0.43","0.43","0.47","0.42","420.40M","-6.52%"
"10/15/1987","0.46","0.48","0.49","0.46","348.73M","-4.17%"
"10/14/1987","0.48","0.47","0.48","0.46","259.31M","-2.04%"
"10/13/1987","0.49","0.49","0.49","0.48","162.79M","2.08%"
"10/12/1987","0.48","0.48","0.49","0.46","199.40M","0.00%"
"10/09/1987","0.48","0.48","0.50","0.48","145.82M","0.00%"
"10/08/1987","0.48","0.50","0.50","0.48","165.07M","-4.00%"
"10/07/1987","0.50","0.49","0.50","0.48","224.17M","0.00%"
"10/06/1987","0.50","0.50","0.53","0.50","202.47M","-5.66%"
"10/05/1987","0.53","0.52","0.53","0.52","134.80M","1.92%"
"10/02/1987","0.52","0.52","0.52","0.51","96.50M","0.00%"
"10/01/1987","0.52","0.52","0.52","0.50","116.75M","4.00%"
"09/30/1987","0.50","0.48","0.51","0.48","122.99M","2.04%"
"09/29/1987","0.49","0.50","0.50","0.48","171.72M","-2.00%"
"09/28/1987","0.50","0.51","0.52","0.50","204.66M","-1.96%"
"09/25/1987","0.51","0.51","0.52","0.50","106.52M","2.00%"
"09/24/1987","0.50","0.50","0.52","0.49","183.30M","2.04%"
"09/23/1987","0.49","0.50","0.50","0.48","254.60M","2.08%"
"09/22/1987","0.48","0.45","0.48","0.45","153.54M","6.67%"
"09/21/1987","0.45","0.46","0.47","0.45","129.81M","-2.17%"
"09/18/1987","0.46","0.46","0.47","0.46","71.20M","0.00%"
"09/17/1987","0.46","0.46","0.47","0.46","66.80M","0.00%"
"09/16/1987","0.46","0.46","0.47","0.46","168.16M","0.00%"
"09/15/1987","0.46","0.47","0.47","0.46","104.61M","-2.13%"
"09/14/1987","0.47","0.49","0.49","0.47","81.91M","-4.08%"
"09/11/1987","0.49","0.48","0.50","0.47","124.81M","2.08%"
"09/10/1987","0.48","0.48","0.49","0.47","141.00M","2.13%"
"09/09/1987","0.47","0.47","0.47","0.44","158.82M","4.44%"
"09/08/1987","0.45","0.45","0.45","0.43","176.76M","0.00%"
"09/04/1987","0.45","0.46","0.46","0.45","108.44M","-2.17%"
"09/03/1987","0.46","0.47","0.47","0.45","185.10M","0.00%"
"09/02/1987","0.46","0.46","0.48","0.45","229.78M","-2.13%"
"09/01/1987","0.47","0.49","0.49","0.47","139.45M","-2.08%"
"08/31/1987","0.48","0.47","0.48","0.46","150.44M","4.35%"
"08/28/1987","0.46","0.46","0.47","0.46","95.82M","0.00%"
"08/27/1987","0.46","0.47","0.47","0.46","124.53M","0.00%"
"08/26/1987","0.46","0.47","0.48","0.46","196.47M","0.00%"
"08/25/1987","0.46","0.47","0.48","0.46","137.07M","-2.13%"
"08/24/1987","0.47","0.47","0.48","0.47","121.00M","0.00%"
"08/21/1987","0.47","0.46","0.48","0.46","140.68M","2.17%"
"08/20/1987","0.46","0.45","0.47","0.44","176.41M","2.22%"
"08/19/1987","0.45","0.44","0.45","0.44","66.88M","2.27%"
"08/18/1987","0.44","0.44","0.44","0.43","237.90M","0.00%"
"08/17/1987","0.44","0.44","0.45","0.44","146.32M","0.00%"
"08/14/1987","0.44","0.43","0.45","0.43","104.85M","0.00%"
"08/13/1987","0.44","0.44","0.45","0.43","197.02M","0.00%"
"08/12/1987","0.44","0.44","0.44","0.43","162.34M","0.00%"
"08/11/1987","0.44","0.44","0.45","0.44","271.96M","2.33%"
"08/10/1987","0.43","0.41","0.43","0.41","78.00M","2.38%"
"08/07/1987","0.42","0.41","0.42","0.41","152.48M","2.44%"
"08/06/1987","0.41","0.39","0.42","0.38","252.83M","5.13%"
"08/05/1987","0.39","0.38","0.39","0.37","130.37M","2.63%"
"08/04/1987","0.38","0.36","0.38","0.36","121.46M","5.56%"
"08/03/1987","0.36","0.37","0.37","0.36","63.36M","-2.70%"
"07/31/1987","0.37","0.37","0.37","0.37","73.05M","0.00%"
"07/30/1987","0.37","0.37","0.37","0.36","104.29M","0.00%"
"07/29/1987","0.37","0.37","0.37","0.36","98.83M","0.00%"
"07/28/1987","0.37","0.38","0.38","0.37","74.29M","-2.63%"
"07/27/1987","0.38","0.38","0.38","0.37","56.64M","0.00%"
"07/24/1987","0.38","0.37","0.38","0.37","117.94M","2.70%"
"07/23/1987","0.37","0.38","0.39","0.36","74.74M","-2.63%"
"07/22/1987","0.38","0.37","0.38","0.37","60.93M","2.70%"
"07/21/1987","0.37","0.37","0.38","0.37","110.99M","0.00%"
"07/20/1987","0.37","0.38","0.39","0.37","124.57M","-5.13%"
"07/17/1987","0.39","0.40","0.40","0.38","92.20M","0.00%"
"07/16/1987","0.39","0.39","0.39","0.39","94.58M","0.00%"
"07/15/1987","0.39","0.38","0.40","0.38","271.82M","2.63%"
"07/14/1987","0.38","0.37","0.38","0.37","258.31M","5.56%"
"07/13/1987","0.36","0.35","0.36","0.35","255.79M","5.88%"
"07/10/1987","0.34","0.34","0.35","0.34","156.89M","0.00%"
"07/09/1987","0.34","0.33","0.35","0.33","239.75M","3.03%"
"07/08/1987","0.33","0.35","0.35","0.33","342.63M","-5.71%"
"07/07/1987","0.35","0.36","0.37","0.35","204.31M","-2.78%"
"07/06/1987","0.36","0.36","0.37","0.36","85.49M","0.00%"
"07/02/1987","0.36","0.36","0.37","0.35","81.56M","0.00%"
"07/01/1987","0.36","0.36","0.36","0.35","94.83M","0.00%"
"06/30/1987","0.36","0.36","0.37","0.35","144.66M","0.00%"
"06/29/1987","0.36","0.36","0.36","0.36","101.30M","0.00%"
"06/26/1987","0.36","0.36","0.37","0.36","127.92M","0.00%"
"06/25/1987","0.36","0.37","0.38","0.36","121.51M","-2.70%"
"06/24/1987","0.37","0.37","0.39","0.36","119.54M","0.00%"
"06/23/1987","0.37","0.37","0.38","0.36","80.85M","0.00%"
"06/22/1987","0.37","0.37","0.38","0.36","169.80M","0.00%"
"06/19/1987","0.37","0.37","0.37","0.36","125.71M","0.00%"
"06/18/1987","0.37","0.36","0.37","0.35","230.21M","2.78%"
"06/17/1987","0.36","0.37","0.38","0.36","299.01M","-2.70%"
"06/16/1987","0.37","0.35","0.37","0.34","343.58M","5.71%"
"06/15/1987","0.35","0.35","0.35","0.35","130.83M","0.00%"
"06/12/1987","0.35","0.35","0.36","0.35","101.76M","0.00%"
"06/11/1987","0.35","0.35","0.36","0.35","125.37M","0.00%"
"06/10/1987","0.35","0.35","0.36","0.35","146.23M","0.00%"
"06/09/1987","0.35","0.35","0.35","0.35","127.08M","0.00%"
"06/08/1987","0.35","0.35","0.35","0.34","201.85M","0.00%"
"06/05/1987","0.35","0.35","0.35","0.35","130.93M","0.00%"
"06/04/1987","0.35","0.35","0.35","0.34","149.12M","0.00%"
"06/03/1987","0.35","0.34","0.35","0.34","171.32M","2.94%"
"06/02/1987","0.34","0.35","0.35","0.34","137.49M","-2.86%"
"06/01/1987","0.35","0.35","0.35","0.35","83.31M","0.00%"
"05/29/1987","0.35","0.36","0.36","0.35","92.60M","-2.78%"
"05/28/1987","0.36","0.35","0.36","0.35","151.22M","2.86%"
"05/27/1987","0.35","0.35","0.36","0.35","180.70M","0.00%"
"05/26/1987","0.35","0.33","0.35","0.33","152.25M","6.06%"
"05/22/1987","0.33","0.33","0.34","0.33","97.10M","0.00%"
"05/21/1987","0.33","0.33","0.34","0.33","173.80M","0.00%"
"05/20/1987","0.33","0.33","0.33","0.32","290.26M","0.00%"
"05/19/1987","0.33","0.34","0.34","0.32","239.70M","-2.94%"
"05/18/1987","0.34","0.35","0.35","0.34","242.70M","-2.86%"
"05/15/1987","0.35","0.35","0.35","0.35","145.96M","0.00%"
"05/14/1987","0.35","0.35","0.35","0.35","148.49M","0.00%"
"05/13/1987","0.35","0.34","0.35","0.34","313.42M","2.94%"
"05/12/1987","0.34","0.34","0.34","0.33","260.58M","0.00%"
"05/11/1987","0.34","0.35","0.35","0.34","197.28M","-2.86%"
"05/08/1987","0.35","0.36","0.36","0.35","184.73M","-2.78%"
"05/07/1987","0.36","0.36","0.36","0.36","180.79M","0.00%"
"05/06/1987","0.36","0.36","0.37","0.35","288.09M","0.00%"
"05/05/1987","0.36","0.36","0.36","0.35","232.02M","0.00%"
"05/04/1987","0.36","0.35","0.36","0.35","142.11M","0.00%"
"05/01/1987","0.36","0.35","0.36","0.35","132.72M","2.86%"
"04/30/1987","0.35","0.35","0.36","0.35","254.26M","0.00%"
"04/29/1987","0.35","0.34","0.36","0.34","292.05M","2.94%"
"04/28/1987","0.34","0.34","0.35","0.34","325.54M","3.03%"
"04/27/1987","0.33","0.33","0.34","0.33","383.56M","0.00%"
"04/24/1987","0.33","0.34","0.34","0.33","257.26M","-2.94%"
"04/23/1987","0.34","0.33","0.34","0.33","306.21M","3.03%"
"04/22/1987","0.33","0.34","0.34","0.33","403.85M","0.00%"
"04/21/1987","0.33","0.31","0.33","0.31","432.63M","3.13%"
"04/20/1987","0.32","0.32","0.32","0.32","149.16M","0.00%"
"04/16/1987","0.32","0.32","0.33","0.32","349.04M","0.00%"
"04/15/1987","0.32","0.31","0.32","0.31","350.38M","6.67%"
"04/14/1987","0.30","0.30","0.31","0.30","408.11M","0.00%"
"04/13/1987","0.30","0.31","0.31","0.30","142.22M","-3.23%"
"04/10/1987","0.31","0.32","0.32","0.31","217.84M","-3.12%"
"04/09/1987","0.32","0.31","0.32","0.30","238.22M","3.23%"
"04/08/1987","0.31","0.31","0.31","0.30","232.24M","3.33%"
"04/07/1987","0.30","0.31","0.31","0.30","260.38M","-3.23%"
"04/06/1987","0.31","0.32","0.32","0.31","289.34M","-3.12%"
"04/03/1987","0.32","0.32","0.32","0.31","544.01M","0.00%"
"04/02/1987","0.32","0.30","0.32","0.30","778.92M","6.67%"
"04/01/1987","0.30","0.28","0.30","0.28","217.86M","3.45%"
"03/31/1987","0.29","0.28","0.29","0.28","273.41M","3.57%"
"03/30/1987","0.28","0.28","0.29","0.28","261.21M","-3.45%"
"03/27/1987","0.29","0.30","0.30","0.29","134.02M","-3.33%"
"03/26/1987","0.30","0.30","0.30","0.30","143.02M","0.00%"
"03/25/1987","0.30","0.30","0.30","0.29","274.20M","0.00%"
"03/24/1987","0.30","0.30","0.31","0.30","270.59M","0.00%"
"03/23/1987","0.30","0.30","0.30","0.30","247.16M","0.00%"
"03/20/1987","0.30","0.30","0.31","0.30","348.34M","-3.23%"
